Ah Teing = (t:khua) (w:Ah Teing) (e:koi khua pan? ko ~ hi ung)
Nabedon = (t:khua) (w:Nabedon) (e:koi khua pan? ko ~ hi ung)
Nabual = (t:khua) (w:Nabual) (e:koi khua pan? ko ~ hi ung)
Nabung = (t:khua) (w:Nabung) (e:koi khua pan? ko ~ hi ung)
Naling = (t:khua) (w:Naling) (e:koi khua pan? ko ~ hi ung)
Nang Hat = (t:khua) (w:Nang Hat) (e:koi khua pan? ko ~ hi ung)
Nan-o = (t:khua) (w:Nan-o) (e:koi khua pan? ko ~ hi ung)
Naring = (t:khua) (w:Naring) (e:koi khua pan? ko ~ hi ung)
Nawt = (t:khua) (w:Nawt) (e:koi khua pan? ko ~ hi ung)
Nengrang = (t:khua) (w:Nengrang) (e:koi khua pan? ko ~ hi ung)
Ngadet = (t:khua) (w:Ngadet) (e:koi khua pan? ko ~ hi ung)
Ngafu = (t:khua) (w:Ngafu) (e:koi khua pan? ko ~ hi ung)
Ngailan = (t:khua) (w:Ngailan) (e:koi khua pan? ko ~ hi ung)
Ngaiphaipi = (t:khua) (w:Ngaiphaipi) (e:koi khua pan? ko ~ hi ung)
Ngaiphaite = (t:khua) (w:Ngaiphaite) (e:koi khua pan? ko ~ hi ung)
Ngaizam = (t:khua) (w:Ngaizam) (e:koi khua pan? ko ~ hi ung)
Ngalbual = (t:khua) (w:Ngalbual) (e:koi khua pan? ko ~ hi ung)
Ngaleng = (t:khua) (w:Ngaleng) (e:koi khua pan? ko ~ hi ung)
Ngalwegyin = (t:khua) (w:Ngalwegyin) (e:koi khua pan? ko ~ hi ung)
Shivanu = (t:khua) (w:Shivanu) (e:koi khua pan? ko ~ hi ung)
Shu Hung = (t:khua) (w:Shu Hung) (e:koi khua pan? ko ~ hi ung)
Shunkla = (t:khua) (w:Shunkla) (e:koi khua pan? ko ~ hi ung)
Shuntwi = (t:khua) (w:Shuntwi) (e:koi khua pan? ko ~ hi ung)
Shurkhua = (t:khua) (w:Shurkhua) (e:koi khua pan? ko ~ hi ung)
Shweban = (t:khua) (w:Shweban) (e:koi khua pan? ko ~ hi ung)
Shwiaung = (t:khua) (w:Shwiaung) (e:koi khua pan? ko ~ hi ung)
